TYPEID,GROUPID,TYPENAME,VOLUME,MARKETGROUPID,ICONID
4220,1089,Women's 'Avenue' Shirt (gray),0.1,1406,10675
4221,1089,Women's 'Avenue' Shirt (green),0.1,1406,10676
4222,1089,Women's 'Avenue' Shirt (orange),0.1,1406,10677
4223,1089,Women's 'Avenue' Shirt (gray camo),0.1,1406,10678
4224,1089,Women's 'Avenue' Shirt (orange camo),0.1,1406,10679
4225,1089,Women's 'Avenue' Shirt (red patterned),0.1,1406,10680
4226,1089,Women's 'Avenue' Shirt (camo),0.1,1406,10681
4227,1089,Women's 'Avenue' Shirt (lined brown),0.1,1406,10682
4228,1089,Women's 'Avenue' Shirt (purple mesh),0.1,1406,10683
4229,1089,Women's 'Avenue' Shirt (black and dark red),0.1,1406,10684
4230,1089,Women's 'Avenue' Shirt (pink camo),0.1,1406,10685
4231,1089,Women's 'Avenue' Shirt (red),0.1,1406,10686
4232,1089,Women's 'Avenue' Shirt (white),0.1,1406,10687
4233,1088,Men's 'Esquire' Coat (black),0.1,1399,10773
4234,1088,Men's 'Esquire' Coat (green/gold),0.1,1399,10775
4235,1088,Men's 'Esquire' Coat (matte graphite),0.1,1399,10776
4236,1088,Men's 'Esquire' Coat (matte gray),0.1,1399,10777
4237,1088,Men's 'Esquire' Coat (matte green),0.1,1399,10778
4238,1088,Men's 'Esquire' Coat (red/gold),0.1,1399,10779
4239,1088,Men's 'Esquire' Coat (silver),0.1,1399,10780
4240,1089,Men's 'Sterling' Dress Shirt (gold leather),0.1,1398,10806
4241,1089,Men's 'Sterling' Dress Shirt (gray),0.1,1398,10807
4242,1089,Men's 'Sterling' Dress Shirt (red/black leather),0.1,1398,10810
4243,1089,Men's 'Sterling' Dress Shirt (white/blue),0.1,1398,10811
4244,1088,Men's 'Field Marshal' Coat (green),0.1,1399,10771
4245,1088,'Silvershore' Greatcoat,0.1,1399,10772
4246,1136,Minmatar Fuel Block,5,1870,10836
4247,1136,Amarr Fuel Block,5,1870,10835
4248,899,Warp Disruption Field Generator II,50,1085,21489
4250,650,Small Tractor Beam II,50,872,2986
4252,650,Capital Tractor Beam II,4000,872,2986
4254,339,Micro Auxiliary Power Core II,20,660,2105
4256,862,Bomb Launcher II,50,1014,2677
4258,481,Core Probe Launcher II,5,712,2677
4260,481,Expanded Probe Launcher II,5,712,2677
4262,316,Armored Warfare Link - Damage Control II,60,1634,2858
4264,316,Armored Warfare Link - Passive Defense II,60,1634,2858
4266,316,Armored Warfare Link - Rapid Repair II,60,1634,2858
4268,316,Information Warfare Link - Electronic Superiority II,60,1635,2858
4270,316,Information Warfare Link - Recon Operation II,60,1635,2858
4272,316,Information Warfare Link - Sensor Integrity II,60,1635,2858
4274,316,Mining Foreman Link - Harvester Capacitor Efficiency II,60,1638,2858
4276,316,Mining Foreman Link - Laser Optimization II,60,1638,2858
4278,316,Mining Foreman Link - Mining Laser Field Enhancement II,60,1638,2858
4280,316,Siege Warfare Link - Active Shielding II,60,1636,2858
4282,316,Siege Warfare Link - Shield Efficiency II,60,1636,2858
4284,316,Siege Warfare Link - Shield Harmonizing II,60,1636,2858
4286,316,Skirmish Warfare Link - Evasive Maneuvers II,60,1637,2858
4288,316,Skirmish Warfare Link - Interdiction Maneuvers II,60,1637,2858
4290,316,Skirmish Warfare Link - Rapid Deployment II,60,1637,2858
4292,515,Siege Module II,4000,801,2851
4294,515,Triage Module II,4000,801,3300
4296,585,Medium Remote Hull Repairer II,10,1061,21428
4299,585,Small Remote Hull Repairer II,5,1060,21428
4302,1201,Oracle,234000,470,
4305,489,Oracle Blueprint,0.01,589,
4306,1201,Naga,252000,471,
4307,489,Naga Blueprint,0.01,590,
4308,1201,Talos,270000,472,
4309,489,Talos Blueprint,0.01,591,
4310,1201,Tornado,216000,473,
4311,489,Tornado Blueprint,0.01,592,
4312,1136,Gallente Fuel Block,5,1870,10833
4313,1137,Gallente Fuel Block Blueprint,0.01,1920,10833
4314,1137,Caldari Fuel Block Blueprint,0.01,1920,10834
4315,1137,Amarr Fuel Block Blueprint,0.01,1920,10835
4316,1137,Minmatar Fuel Block Blueprint,0.01,1920,10836
4345,77,Gistum B-Type Adaptive Invulnerability Field,5,1696,81
4346,77,Gistum A-Type Adaptive Invulnerability Field,5,1696,81
4347,77,Pithum A-Type Adaptive Invulnerability Field,5,1696,81
4348,77,Pithum B-Type Adaptive Invulnerability Field,5,1696,81
4349,77,Pithum C-Type Adaptive Invulnerability Field,5,1696,81
4358,283,"Exotic Dancers, Male",1,23,10153
4363,28,Miasmos Quafe Ultra Edition,265000,1614,
4365,1089,Men's 'Quafe' T-shirt YC 114,0.1,1398,10842
4366,1089,Women's 'Quafe' T-shirt YC 114,0.1,1406,10840
4367,1089,Men's 'Sterling' Dress Shirt (white),0.1,1398,10843
4368,1089,Women's 'Sterling' Dress Blouse (white),0.1,1406,10841
4383,1189,Large Micro Jump Drive,10,1650,20971
4384,1191,Large Micro Jump Drive Blueprint,0.01,1697,96
4385,275,Micro Jump Drive Operation,0.01,374,33
4386,1149,Mobile Large Jump Disruptor I,585,405,2309
4388,28,Miasmos Quafe Ultramarine Edition,265000,1614,
4391,1156,Large Ancillary Shield Booster,25,611,10935
4392,1157,Large Ancillary Shield Booster Blueprint,0.01,1552,84
4393,645,Drone Damage Amplifier I,5,938,10934
4394,1152,Drone Damage Amplifier I Blueprint,0.01,939,21
4395,781,Medium Processor Overclocking Unit I,5,1223,3199
4396,787,Medium Processor Overclocking Unit I Blueprint,0.01,1253,76
4397,781,Large Processor Overclocking Unit I,5,1224,3199
4398,787,Large Processor Overclocking Unit I Blueprint,0.01,1254,76
4399,781,Medium Processor Overclocking Unit II,5,1223,3199
4401,781,Large Processor Overclocking Unit II,5,1224,3199
4403,1150,Reactive Armor Hardener,25,1416,10933
4405,645,Drone Damage Amplifier II,5,938,10934
4409,1154,Target Spectrum Breaker,5,1426,10932
4411,272,Target Breaker Amplification,0.01,367,33
4435,43,Eutectic Compact Cap Recharger,5,665,90
4471,71,Small Infectious Scoped Energy Neutralizer,5,689,1283
4477,71,Small Gremlin Compact Energy Neutralizer,5,689,1283
4529,62,Small I-a Polarized Armor Regenerator,5,1049,80
4531,62,Small Inefficient Armor Repair Unit,5,1049,80
4533,62,Small 'Accommodation' Vestment Reconstructer I,5,1049,80
4535,62,Small Automated Carapace Restoration,5,1049,80
4569,62,Medium I-a Polarized Armor Regenerator,10,1050,80
4571,62,Medium Inefficient Armor Repair Unit,10,1050,80
4573,62,Medium 'Accommodation' Vestment Reconstructer I,10,1050,80
4575,62,Medium Automated Carapace Restoration,10,1050,80
4609,62,Large I-a Polarized Armor Regenerator,50,1051,80
4611,62,Large Inefficient Armor Repair Unit,50,1051,80
4613,62,Large 'Accommodation' Vestment Reconstructer I,50,1051,80
4615,62,Large Automated Carapace Restoration,50,1051,80
4745,61,Micro F-4a Ld-Sulfate Capacitor Charge Unit,2.5,702,89
4747,61,Micro Ld-Acid Capacitor Battery I,2.5,702,89
4749,61,Micro Peroxide Capacitor Power Cell,2.5,702,89
4751,61,Micro Ohm Capacitor Reserve I,2.5,702,89
4785,61,Small F-4a Ld-Sulfate Capacitor Charge Unit,5,703,89
4787,61,Small Ld-Acid Capacitor Battery I,5,703,89
4789,61,Small Peroxide Capacitor Power Cell,5,703,89
4791,61,Small Ohm Capacitor Reserve I,5,703,89
4829,76,Medium F-RX Prototype Capacitor Boost,10,700,1031
4831,76,Medium Brief Capacitor Overcharge I,10,700,1031
4833,76,Medium Electrochemical Capacitor Booster I,10,700,1031
4835,76,Medium Tapered Capacitor Infusion I,10,700,1031
4869,61,Large F-4a Ld-Sulfate Capacitor Charge Unit,15,705,89
4871,61,Large Ld-Acid Capacitor Battery I,15,705,89
4873,61,Large Peroxide Capacitor Power Cell,15,705,89
4875,61,Large Ohm Capacitor Reserve I,15,705,89
4955,76,Micro F-RX Prototype Capacitor Boost,2.5,698,1031
4957,76,Micro Brief Capacitor Overcharge I,2.5,698,1031
4959,76,Micro Electrochemical Capacitor Booster I,2.5,698,1031
4961,76,Micro Tapered Capacitor Infusion I,2.5,698,1031
5007,76,Small F-RX Prototype Capacitor Boost,5,699,1031
5009,76,Small Brief Capacitor Overcharge I,5,699,1031
5011,76,Small Electrochemical Capacitor Booster I,5,699,1031
5013,76,Small Tapered Capacitor Infusion I,5,699,1031
5047,76,Heavy F-RX Prototype Capacitor Boost,20,701,1031
5049,76,Heavy Brief Capacitor Overcharge I,20,701,1031
5051,76,Heavy Electrochemical Capacitor Booster I,20,701,1031
5053,76,Heavy Tapered Capacitor Infusion I,20,701,1031
5087,67,Small Partial E95a Remote Capacitor Transmitter,5,695,1035
5089,67,Small Murky Remote Capacitor Transmitter,5,695,1035
5091,67,Small 'Regard' Remote Capacitor Transmitter,5,695,1035
5093,67,Small Asymmetric Remote Capacitor Transmitter,5,695,1035
5137,68,Small Knave Scoped Energy Nosferatu,5,692,1029
5141,68,Small Ghoul Compact Energy Nosferatu,5,692,1029
5175,53,Gatling Modal Laser I,5,570,350
5177,53,Gatling Afocal Maser I,5,570,350
5179,53,Gatling Modulated Energy Beam I,5,570,350
5181,53,Gatling Anode Particle Stream I,5,570,350
5215,53,Dual Modal Pulse Laser I,5,570,350
5217,53,Dual Afocal Pulse Maser I,5,570,350
5219,53,Dual Modulated Pulse Energy Beam I,5,570,350
5221,53,Dual Anode Pulse Particle Stream I,5,570,350
5233,54,Single Diode Basic Mining Laser,5,1039,1061
5239,54,EP-S Gaussian Scoped Mining Laser,5,1039,1061
5245,54,Particle Bore Compact Mining Laser,5,1039,1061
5279,290,F-23 Reciprocal Remote Sensor Booster,5,673,74
5280,290,Connected Remote Sensor Booster,5,673,74
5281,290,Coadjunct Linked Remote Sensor Booster,5,673,74
5282,290,Linked Remote Sensor Booster,5,673,74
5299,208,Low Frequency Sensor Suppressor I,5,679,105
5300,208,Indirect Scanning Dampening Unit I,5,679,105
5301,208,Kapteyn Sensor Array Inhibitor I,5,679,105
5302,208,Phased Muon Sensor Disruptor I,5,679,105
5319,291,Baker Nunn Enduring Tracking Disruptor I,5,680,1639
5320,291,Balmer Series Compact Tracking Disruptor I,5,680,1639
5321,291,C-IR Compact Guidance Disruptor I,5,680,21437
5322,291,DDO Scoped Tracking Disruptor I,5,680,1639
5339,209,F-293 Nutation Remote Tracking Computer,5,708,3346
5340,209,Phase Switching Remote Tracking Computer,5,708,3346
5341,209,'Prayer' Remote Tracking Computer,5,708,3346
5342,209,Alfven Surface Remote Tracking Computer,5,708,3346
5359,80,1Z-3 Subversive ECM Eruption,5,678,109
5361,80,'Deluge' ECM Burst I,5,678,109
5363,80,'Rash' ECM Emission I,5,678,109
5365,80,'Cetus' ECM Shockwave I,5,678,109
5399,52,J5 Prototype Warp Disruptor I,5,1935,111
5401,52,Fleeting Warp Disruptor I,5,1935,111
5403,52,Faint Warp Disruptor I,5,1935,111
5405,52,Initiated Warp Disruptor I,5,1935,111
5439,52,J5b Phased Prototype Warp Scrambler I,5,1936,3433
5441,52,Fleeting Progressive Warp Scrambler I,5,1936,3433
5443,52,Faint Epsilon Warp Scrambler I,5,1936,3433
5445,52,Initiated Harmonic Warp Scrambler I,5,1936,3433
5493,765,Type-D Restrained Expanded Cargo,5,1197,92
5533,762,Type-D Restrained Inertial Stabilizers,5,1086,1041
5599,763,Type-D Restrained Nanofiber Structure,5,1196,1042
5631,764,Type-D Restrained Overdrive Injector,5,1087,98
5647,78,Type-D Restrained Reinforced Bulkheads,5,1195,76
5649,78,Mark I Compact Reinforced Bulkheads,5,1195,76
5683,63,Medium Inefficient Hull Repair Unit,10,1054,21378
5693,63,Small Inefficient Hull Repair Unit,5,1053,21378
5697,63,Large Inefficient Hull Repair Unit,50,1055,21378
5719,63,Medium 'Hope' Hull Reconstructor I,10,1054,21378
5721,63,Medium Automated Structural Restoration,10,1054,21378
5723,63,Medium I-b Polarized Structural Regenerator,10,1054,21378
5743,63,Small 'Hope' Hull Reconstructor I,5,1053,21378
5745,63,Small Automated Structural Restoration,5,1053,21378
5747,63,Small I-b Polarized Structural Regenerator,5,1053,21378
5755,63,Large 'Hope' Hull Reconstructor I,50,1055,21378
5757,63,Large Automated Structural Restoration,50,1055,21378
5759,63,Large I-b Polarized Structural Regenerator,50,1055,21378
5829,60,GLFF Containment Field,5,615,77
5831,60,Interior Force Field Array,5,615,77
5833,60,Systematic Damage Control,5,615,77
5835,60,F84 Local Damage System,5,615,77
5837,60,Pseudoelectron Containment Field I,5,615,77
5839,60,Internal Force Field Array I,5,615,77
5841,60,Emergency Damage Control I,5,615,77
5843,60,F85 Peripheral Damage System I,5,615,77
5845,205,Heat Exhaust System,5,647,1046
5846,205,Thermal Exhaust System I,5,647,1046
5849,205,Extruded Heat Sink I,5,647,1046
5854,205,Stamped Heat Sink,5,647,1046
5855,205,'Boreas' Coolant System,5,647,1046
5856,205,C3S Convection Thermal Radiator,5,647,1046
5857,205,'Skadi' Coolant System I,5,647,1046
5858,205,C4S Coiled Circuit Thermal Radiator,5,647,1046
5865,82,Indirect Target Acquisition I,5,672,104
5867,82,Passive Targeting Array I,5,672,104
5869,82,Suppressed Targeting System I,5,672,104
5871,82,41F Veiled Targeting Unit,5,672,104
5913,59,Hydraulic Stabilization Actuator,5,646,1046
5915,59,Lateral Gyrostabilizer,5,646,1046
5917,59,Stabilized Weapon Mounts,5,646,1046
5919,59,F-M2 Weapon Inertial Suspensor,5,646,1046
5929,59,Pneumatic Stabilization Actuator I,5,646,1046
5931,59,Cross-Lateral Gyrostabilizer I,5,646,1046
5933,59,Counterbalanced Weapon Mounts I,5,646,1046
5935,59,F-M3 Munition Inertial Suspensor,5,646,1046
5945,46,500MN Cold-Gas Enduring Microwarpdrive,10,131,10149
5955,46,100MN Monopropellant Enduring Afterburner,5,542,96
5971,46,5MN Cold-Gas Enduring Microwarpdrive,10,131,10149
5973,46,5MN Y-T8 Compact Microwarpdrive,10,131,10149
5975,46,50MN Cold-Gas Enduring Microwarpdrive,10,131,10149
6001,46,1MN Y-S8 Compact Afterburner,5,542,96
6003,46,1MN Monopropellant Enduring Afterburner,5,542,96
6005,46,10MN Monopropellant Enduring Afterburner,5,542,96
6041,96,Hostile Target Acquisition I,5,670,104
6043,96,'Recusant' Hostile Targeting Array I,5,670,104
6045,96,Responsive Auto-Targeting System I,5,670,104
6047,96,Automated Targeting Unit I,5,670,104
6073,61,Medium Ld-Acid Capacitor Battery I,10,704,89
6083,61,Medium Peroxide Capacitor Power Cell,10,704,89
6097,61,Medium Ohm Capacitor Reserve I,10,704,89
6111,61,Medium F-4a Ld-Sulfate Capacitor Charge Unit,10,704,89
6131,47,Type-E Enduring Cargo Scanner,5,711,106
6135,47,PL-0 Scoped Cargo Scanner,5,711,106
6157,212,Supplemental Scanning CPU I,5,671,74
6158,212,Prototype Sensor Booster,5,671,74
6159,212,Alumel-Wired Sensor Augmentation,5,671,74
6160,212,F-90 Positional Sensor Subroutines,5,671,74
6173,213,Optical Tracking Computer I,5,706,3346
6174,213,Monopulse Tracking Mechanism I,5,706,3346
6175,213,'Orion' Tracking CPU I,5,706,3346
6176,213,F-12 Nonlinear Tracking Processor,5,706,3346
6193,203,Emergency Magnetometric Scanners,5,723,104
6194,203,Emergency Multi-Frequency Scanners,5,724,104
6195,203,Reserve Gravimetric Scanners,5,720,104
6199,203,Reserve Ladar Scanners,5,721,104
6202,203,Emergency RADAR Scanners,5,722,104
6203,203,Reserve Magnetometric Scanners,5,723,104
6207,203,Reserve Multi-Frequency Scanners,20,724,104
6212,203,Reserve RADAR Scanners,5,722,104
6216,203,Emergency Ladar Scanners,5,721,104
6217,203,Emergency Gravimetric Scanners,5,720,104
6218,203,Protected Gravimetric Backup Cluster I,5,720,104
6222,203,Protected Ladar Backup Cluster I,5,721,104
6225,203,Sealed RADAR Backup Cluster,5,722,104
6226,203,Protected Magnetometric Backup Cluster I,5,723,104
6230,203,Protected Multi-Frequency Backup Cluster I,20,724,104
6234,203,Protected RADAR Backup Cluster I,5,722,104
6238,203,Sealed Magnetometric Backup Cluster,5,723,104
6239,203,Sealed Multi-Frequency Backup Cluster,5,724,104
6241,203,Sealed Ladar Backup Cluster,5,721,104
6242,203,Sealed Gravimetric Backup Cluster,5,720,104
6243,203,Surrogate Gravimetric Reserve Array I,5,720,104
6244,203,F-43 Repetitive Gravimetric Backup Sensors,5,720,104
6251,203,Surrogate Ladar Reserve Array I,5,721,104
6252,203,F-43 Repetitive Ladar Backup Sensors,5,721,104
6257,203,Surplus RADAR Reserve Array,5,722,104
6258,203,F-42 Reiterative RADAR Backup Sensors,5,722,104
6259,203,Surrogate Magnetometric Reserve Array I,5,723,104
6260,203,F-43 Repetitive Magnetometric Backup Sensors,5,723,104
6267,203,Surrogate Multi-Frequency Reserve Array I,20,724,104
6268,203,F-43 Repetitive Multi-Frequency Backup Sensors,20,724,104
6275,203,Surrogate RADAR Reserve Array I,5,722,104
6276,203,F-43 Repetitive RADAR Backup Sensors,5,722,104
6283,203,Surplus Magnetometric Reserve Array,5,723,104
6284,203,F-42 Reiterative Magnetometric Backup Sensors,5,723,104
6285,203,Surplus Multi-Frequency Reserve Array,5,724,104
6286,203,F-42 Reiterative Multi-Frequency Backup Sensors,5,724,104
6289,203,Surplus Ladar Reserve Array,5,721,104
6290,203,F-42 Reiterative Ladar Backup Sensors,5,721,104
6291,203,Surplus Gravimetric Reserve Array,5,720,104
6292,203,F-42 Reiterative Gravimetric Backup Sensors,5,720,104
6293,210,Wavelength Signal Enhancer I,5,669,104
6294,210,'Mendicant' Signal Booster I,5,669,104
6295,210,Type-D Attenuation Signal Augmentation,5,669,104
6296,210,F-89 Synchronized Signal Amplifier,5,669,104
6309,210,Amplitude Signal Enhancer,5,669,104
6310,210,'Acolyth' Signal Booster,5,669,104
6311,210,Type-E Discriminative Signal Augmentation,5,669,104
6312,210,F-90 Positional Signal Amplifier,5,669,104
6321,211,Beam Parallax Tracking Program,5,707,1640
6322,211,Beta-Nought Tracking Mode,5,707,1640
6323,211,Azimuth Descalloping Tracking Enhancer,5,707,1640
6324,211,F-AQ Delay-Line Scan Tracking Subroutines,5,707,1640
6325,211,Fourier Transform Tracking Program,5,707,1640
6326,211,Sigma-Nought Tracking Mode I,5,707,1640
6327,211,Auto-Gain Control Tracking Enhancer I,5,707,1640
6328,211,F-aQ Phase Code Tracking Subroutines,5,707,1640
6437,40,Small C5-L Emergency Shield Overload I,5,609,84
6439,40,Small Neutron Saturation Injector I,5,609,84
6441,40,Small Clarity Ward Booster I,5,609,84
6443,40,Small Converse Deflection Catalyzer,5,609,84
6485,39,M51 Benefactor Compact Shield Recharger,5,126,83
6527,48,Ta3 Compact Ship Scanner,5,713,107
6569,49,ML-3 Scoped Survey Scanner,5,714,2732
6631,53,Dual Modal Light Laser I,5,567,352
6633,53,Dual Afocal Light Maser I,5,567,352
6635,53,Dual Modulated Light Energy Beam I,5,567,352
6637,53,Dual Anode Light Particle Stream I,5,567,352
6671,53,Small Focused Modal Pulse Laser I,5,570,350
6673,53,Small Focused Afocal Pulse Maser I,5,570,350
6675,53,Small Focused Modulated Pulse Energy Beam I,5,570,350
6677,53,Small Focused Anode Pulse Particle Stream I,5,570,350
6715,53,Small Focused Modal Laser I,5,567,352
6717,53,Small Focused Afocal Maser I,5,567,352
6719,53,Small Focused Modulated Energy Beam I,5,567,352
6721,53,Small Focused Anode Particle Stream I,5,567,352
6757,53,Quad Modal Light Laser I,10,568,355
6759,53,Quad Afocal Light Maser I,10,568,355
6761,53,Quad Modulated Light Energy Beam I,10,568,355
6763,53,Quad Anode Light Particle Stream I,10,568,355
6805,53,Focused Modal Pulse Laser I,10,572,356
6807,53,Focused Afocal Pulse Maser I,10,572,356
6809,53,Focused Modulated Pulse Energy Beam I,10,572,356
6811,53,Focused Anode Pulse Particle Stream I,10,572,356
6859,53,Focused Modal Medium Laser I,10,568,355
6861,53,Focused Afocal Medium Maser I,10,568,355
6863,53,Focused Modulated Medium Energy Beam I,10,568,355
6865,53,Focused Anode Medium Particle Stream I,10,568,355
6919,53,Heavy Modal Pulse Laser I,10,572,356
6921,53,Heavy Afocal Pulse Maser I,10,572,356
6923,53,Heavy Modulated Pulse Energy Beam I,10,572,356
6925,53,Heavy Anode Pulse Particle Stream I,10,572,356
6959,53,Heavy Modal Laser I,10,568,355
6961,53,Heavy Afocal Maser I,10,568,355
6963,53,Heavy Modulated Energy Beam I,10,568,355
6965,53,Heavy Anode Particle Stream I,10,568,355
6999,53,Dual Heavy Modal Pulse Laser I,20,573,360
7001,53,Dual Heavy Afocal Pulse Maser I,20,573,360
7003,53,Dual Heavy Modulated Pulse Energy Beam I,20,573,360
7005,53,Dual Heavy Anode Pulse Particle Stream I,20,573,360
7043,53,Dual Modal Heavy Laser I,20,569,361
7045,53,Dual Afocal Heavy Maser I,20,569,361
7047,53,Dual Modulated Heavy Energy Beam I,20,569,361
7049,53,Dual Anode Heavy Particle Stream I,20,569,361
7083,53,Mega Modal Pulse Laser I,20,573,360
7085,53,Mega Afocal Pulse Maser I,20,573,360
7087,53,Mega Modulated Pulse Energy Beam I,20,573,360
7089,53,Mega Anode Pulse Particle Stream I,20,573,360
7123,53,Mega Modal Laser I,20,569,361
7125,53,Mega Afocal Maser I,20,569,361
7127,53,Mega Modulated Energy Beam I,20,569,361
7131,53,Mega Anode Particle Stream I,20,569,361
7167,53,Tachyon Modal Laser I,20,569,361
7169,53,Tachyon Afocal Maser I,20,569,361
7171,53,Tachyon Modulated Energy Beam I,20,569,361
7173,53,Tachyon Anode Particle Stream I,20,569,361
7217,289,Spot Pulsing ECCM I,5,686,110
7218,289,Piercing ECCM Emitter I,5,686,110
7219,289,Scattering ECCM Projector I,5,686,110
7220,289,Phased Muon ECCM Caster I,5,686,110
7247,74,75mm Prototype Gauss Gun,5,564,349
7249,74,75mm 'Scout' Accelerator Cannon,5,564,349
7251,74,75mm Carbide Railgun I,5,564,349
7253,74,75mm Compressed Coil Gun I,5,564,349
7287,74,150mm Prototype Gauss Gun,5,564,349
